question,answer_B,source_pdf
2023년 5월 12일부터 적용되는 고객사랑 우대금리의 조건은 무엇인가요?,"고객사랑 우대금리는 연 0.5%p로, 2023년 5월 12일 이후 신규 취급분에 한해 적용됩니다.",pdf_121_label_1.pdf
KB마이데이터 서비스의 주요 서비스 종류는 무엇인가요?,"KB마이데이터 서비스의 주요 서비스 종류는 자산관리, 지출관리, 목표관리, 은퇴관리 등이며, 구체적인 서비스 내용은 애플리케이션 등을 통해 안내됩니다.",pdf_122_label_1.pdf
"이용자가 개인신용정보의 전송 또는 제공요구를 철회할 경우, 그 방법은 무엇인가요?","이용자는 전송 또는 제공요구를 철회할 수 있으며, 철회의 방법은 전송 또는 제공요구의 방법과 같습니다.",pdf_122_label_1.pdf
은행은 서비스 장애 발생 시 어떤 의무를 가지고 있습니까?,은행은 서비스 장애 시 이를 신속히 복구하여야 합니다.,pdf_122_label_1.pdf
약관 변경 시 은행이 이용자에게 통지해야 하는 내용은 무엇인가요?,"은행은 약관 변경 시 '이용자가 약관의 변경내용이 게시되거나 통지된 후부터 변경되는 약관의 시행일 전의 영업일까지 이내에 계약을 해지할 수 있으며, 약관의 변경 내용에 이의를 제기하지 아니하는 경우 약관의 변경내용에 승인한 것으로 본다.'라는 취지의 내용을 통지하여야 합니다.",pdf_122_label_1.pdf
KB사립학교교직원우대대출의 대출신청자격은 무엇인가요?,"대출신청자격은 사립학교교직원 연금법 적용 현직(정규직)교직원으로서 연금공단이 발급하는 「퇴직시급여예상액확인서」에 의해 대출을 신청하는 고객 중 다른 금융기관에 협약대출 미보유자이며, 개인신용평가시스템(CSS)에 의한 부실징후 또는 CSS 8~9등급 중 다중채무자에 해당하지 않는 고객입니다.",pdf_123_label_1.pdf
대출계약 철회권을 행사할 수 있는 기간은 어떻게 되나요?,"계약서류 수령일, 계약 체결일, 대출금 수령일 중 나중에 발생한 날부터 14일(기간의 말일이 휴일인 경우 다음 영업일)까지 은행에 서면, 전화, 컴퓨터 통신으로 철회의사를 표시하고 원금, 이자 및 부대비용을 전액 반환한 경우 대출계약을 철회할 수 있습니다.",pdf_123_label_1.pdf
대출 신규 시 고객이 부담해야 하는 인지세의 세액은 대출금액에 따라 어떻게 달라지나요?,"대출금액에 따라 인지세액은 다음과 같이 차등 적용됩니다. 5천만원 이하: 비과세, 5천만원 초과~1억원 이하: 7만원(각각 3만5천원), 1억원 초과~10억원 이하: 15만원(각각 7만5천원), 10억원 초과: 35만원(각각 17만5천원)입니다.",pdf_123_label_1.pdf
대출 실행 전에 현금 서비스나 카드론을 보유하고 있는 경우 대출 실행에 어떤 제한이 있나요?,"대출 실행 전 현금서비스 3건 이상 또는 3백만원 이상 보유, 카드론 3백만원 이상 보유, 제2금융권 신용대출 3건 이상 보유 시 대출 실행이 제한될 수 있습니다.",pdf_123_label_1.pdf
KB새희망홀씨 긴급생계자금 대출의 신청 자격은 무엇인가요?,"대출 신청 자격은 다음과 같습니다: 1) KB새희망홀씨(KB새희망홀씨Ⅱ) 대출을 1년 이상 성실상환 중인 고객 중 최근 1년간 누적 연체일수가 10일 이하인 고객, 2) KB새희망홀씨 긴급생계자금을 보유하지 않은 고객이며, 1인 1계좌만 가능합니다. 재직 및 소득 확인 서류 제출은 생략됩니다.",pdf_124_label_1.pdf
KB새희망홀씨 긴급생계자금 대출의 기한연장은 어떻게 진행해야 하나요?,"일시상환방식 대출의 기한연장은 대출만기일 1개월 이전부터 가능하며, 만기일 전까지 영업점을 방문하셔서 필요한 절차(기한연장, 재대출, 대출상환 등)를 진행하셔야 대출금에 대한 연체이자 발생 등 불이익이 발생하지 않습니다. 단, 은행이 정한 기준에 따라 자동기한연장 대상으로 선정 시 자동기한연장에 대해 동의하는 경우 자동기한연장 처리됩니다.",pdf_124_label_1.pdf
대출계약 철회권 남용 시 발생할 수 있는 불이익에는 어떤 것들이 있나요?,"동일 은행에 최근 1개월 내에 2회 이상 대출계약을 철회하는 경우, 해당 은행으로부터 신규대출 및 대출만기 연장 거절, 대출한도 축소, 금리우대 제한 등의 불이익이 발생할 수 있습니다.",pdf_124_label_1.pdf
KB새희망홀씨 긴급생계자금을 신청하기 위해 필요한 서류는 무엇인가요?,"신청을 위해 필요한 서류는 본인신분증(주민등록증, 자동차운전면허증, 국내에서 발행한 여권 등)과 주민등록등본(지역건강보험가입자 세대주 또는 노부모, 다자녀 증빙 시)입니다.",pdf_124_label_1.pdf
마이너스통장과 일반 신용대출의 주요 차이점은 무엇인가요?,"마이너스통장은 입출금 통장에 '마이너스 한도'가 생겨 필요할 때마다 돈을 꺼내 쓸 수 있으며, 중도상환수수료가 없고 꺼내 쓴 금액과 기간에 대해서만 이자가 붙습니다. 반면 일반 신용대출은 대출받은 금액이 한번에 입출금 통장으로 들어오고, 만기일시상환이나 분할상환 방식으로 갚아야 하며, 중도상환수수료가 발생합니다.",pdf_125_label_1.pdf
마이너스통장을 개설한 후 한도가 줄어드는 조건은 무엇인가요?,마이너스통장을 개설하고 3개월 이후부터 약정금액의 50% 이상 사용하지 않으면 매월 약정금액의 10%씩 최대 50%까지 자동으로 한도가 줄어들 수 있습니다.,pdf_125_label_1.pdf
"마이너스통장 대출의 상환 방식은 어떻게 되며, 상환능력에 따른 불이익은 무엇인가요?","마이너스통장 대출은 일시상환(종합통장자동대출 포함)의 경우 일단위로 일계산 후취하며, 분할상환의 경우 월단위로 월계산 또는 월단위 일계산 후취합니다. 상환능력에 비해 대출금이나 신용카드 사용액이 과도할 경우 개인신용평점이 하락할 수 있으며, 금융거래와 관련된 불이익이 발생할 수 있습니다. 또한 원리금 연체 시 계약 만기 전에 모든 원리금의 변제 의무가 발생할 수 있습니다.",pdf_125_label_1.pdf
KB 비상금대출의 신청 대상은 어떻게 되나요?,"KB 비상금대출의 신청 대상은 대한민국 국적을 가진 만 19세 이상 성인이며, 서울보증보험의 개인금융신용보험증권이 발급되는 사람입니다.",pdf_126_label_1.pdf
KB 비상금대출을 신청할 때 어떤 서류가 필요한가요?,아니요. KB 비상금대출은 대출 신청을 위해 별도로 서류를 준비할 필요가 없어요.,pdf_126_label_1.pdf
KB 새희망홀씨Ⅱ 대출을 신청하기 위해 필요한 기본 서류는 무엇인가요?,"KB 새희망홀씨Ⅱ를 신청하려면 본인 신분증(주민등록증, 운전면허증, 여권 등)과 소득증빙서류가 필요합니다. 근로소득자의 경우 재직증명서(또는 건강보험자격득실확인서)와 근로소득원천징수영수증(또는 소득금액증명원)이 필요하며, 개인사업자는 사업자등록증명원과 소득금액증명원이 필요합니다.",pdf_127_label_1.pdf
새희망홀씨 대출을 신청하기 위해 필요한 서류는 무엇인가요?,"새희망홀씨 대출 신청 시 신분증과 소득증빙서류가 필요하며, 경우에 따라 추가 서류가 필요할 수 있습니다.",pdf_127_label_1.pdf
"KB 매직카대출(신차)의 대출금액 한도는 어떻게 되며, 부대비용은 포함되나요?","자동차판매가격 중 차량가격 이내로 서울보증보험 보증한도 이내에서 대출이 가능하며, 최저 3백만원에서 최고 6천만원까지 대출할 수 있습니다. 단, 자동차 구매에 수반되는 부대비용은 포함되지 않습니다.",pdf_128_label_2.pdf
"KB 매직카대출의 연체이자율은 어떻게 되며, 연체가산이자율은 얼마인가요?","연체이자율은 최고 연 15%이며, 이는 차주별 대출이자율에 연체가산이자율을 더한 것입니다. 연체가산이자율은 연 3%가 적용됩니다.",pdf_128_label_2.pdf
자동차대출 신청 시 권리조사로 인해 신청 시기가 중요한 이유는 무엇인가요?,자동차대출의 경우 자동차매매사실 확인 등 권리조사가 필요하므로 가급적 자동차구입대금 지급일 3영업일 전까지 신청해 주셔야 원활한 진행이 가능합니다.,pdf_128_label_2.pdf
2024년 10월 11일 기준으로 대출의 최고 우대금리는 얼마인가요?,최고 연 1.2%p입니다.,pdf_128_label_2.pdf
KB 매직카대출의 최고 우대금리는 얼마인가요?,최고 우대금리는 연 1.5%p입니다.,pdf_128_label_2.pdf
KB 매직카대출의 대출신청자격은 무엇인가요?,"KB 매직카대출의 대출신청자격은 다른 금융기관(은행권 제외)에서 신차 구매를 목적으로 받은 자동차할부금융(대출)을 KB국민은행으로 대환하고자 하는 고객으로서 소득증빙이 가능한 만 19세 이상 개인고객입니다. 대출대상은 근로소득자(6개월 이상), 사업소득자(12개월 이상), 연금소득자이며, 대상차종은 승용차, 승합차 및 화물차(5톤 이하)입니다.",pdf_129_label_2.pdf
"KB 매직카대출의 연체이자율은 어떻게 적용되며, 연체가 발생했을 때의 처리 절차는 무엇인가요?","연체이자율은 연 3%가 적용됩니다. 이자를 납입하기로 약정한 날에 납입하지 않은 경우, 다음날부터 1개월까지는 약정이자에 대해 연체이자가 적용되며, 1개월이 경과하면 기한이익상실로 대출잔액에 연체이율을 곱한 연체이자를 납부해야 합니다. 분할상환금에 대해 상환하지 않은 경우도 비슷하게, 상환해야 할 날의 다음날부터 연체이자가 적용되며, 2회 이상 지체할 경우 기한이익상실로 대출잔액에 대한 연체이자를 납부해야 합니다.",pdf_129_label_2.pdf
원리금균등 분할상환과 원금균등 분할상환의 차이점은 무엇인가요?,"원리금균등 분할상환은 매월 이자지급일에 동일한 할부금을 상환하는 방식이며, 원금균등 분할상환은 매월 이자지급일에 이자와 동일한 할부 원금을 상환하는 방식입니다.",pdf_129_label_2.pdf
KB 매직카대출의 최고 우대금리는 얼마인가요?,최고 우대금리는 연 1.5%p입니다.,pdf_129_label_2.pdf
KB 매직카대출을 신청하기 위해 필요한 서류는 무엇인가요?,"본인확인서류, 재직 및 소득증빙서류(최근 1개월 이내 발급분), 대환대상 자동차할부금융 상환예정금액 확인 서류(잔액확인서, 금융거래확인서 등), 자동차등록원부 원본(대출실행일 3일 이내 발급분으로 가압류·가처분 등 소유권이나 권리행사에 하자가 없는 것), 자동차보험증권(또는 증명서)(대출실행 후), 자동차할부금융 상환 확인서류(대출상환확인서, 상환영수증 등), 기타 추가 필요서류가 필요합니다.",pdf_129_label_2.pdf
KB 매직카대출(중고차)의 대출신청자격은 무엇인가요?,"중고차 구입 목적으로 자동차매매업자와 계약을 체결하고 소득증빙이 가능한 만 19세 이상의 개인고객이 대출신청할 수 있습니다. 대출대상은 근로소득자(6개월 이상), 사업소득자(12개월 이상), 연금소득자이며, 대출 가능한 차량은 승용차, 승합차, 화물차(5톤 이하)입니다.",pdf_130_label_2.pdf
"대출 중도상환수수료는 어떻게 계산되며, 특정 조건에서 수수료율이 변경되는 경우는 무엇인가요?","중도상환수수료는 중도상환원금에 수수료율(0.59%)과 잔존일수를 곱한 후 대출기간으로 나누어 계산됩니다. 단, 금리변동주기 또는 고정금리기간이 3년 이상이거나 금리변동주기와 대출기간이 동일한 경우에는 수수료율이 0.79%로 적용됩니다.",pdf_130_label_2.pdf
자동차 대출 신청 시 권리조사가 필요한 이유는 무엇인가요?,자동차 대출의 경우 자동차 매매 사실 확인 등 권리조사가 필요하므로 가급적 자동차 구입 대금 지급일 3영업일 전까지 신청해 주셔야 원활한 진행이 가능합니다.,pdf_130_label_2.pdf
